"FEEDBACK_ID","MERCHANT_ID","FEEDBACK_DATE","RATING","FEEDBACK_THEME","FEEDBACK_TEXT"
"FB-001154",71,"2025-09-13",1,"terminal_reliability","I'm still learning how all this works, but yesterday evening around 7pm the terminal seemed to lose connection during a €47 transaction and the customer had to insert the card again. Is there a way to prevent this?"
"FB-001155",1555,"2025-09-06",2,"terminal_reliability","Hello, we just started taking cards last month and I've noticed on busy Friday afternoons the machine sometimes takes ages to connect. Is this normal or should I be worried about our internet?"
"FB-001156",193538,"2025-07-09",1,"terminal_reliability","Sorry for the basic question, but is it usual for a payment to time out after the customer has already entered their PIN? It's happened a few times now and I'm not sure how to handle it."
"FB-001157",65919,"2025-07-28",2,"terminal_reliability","We're new to card payments and yesterday two customers walked out because the terminal kept saying ""processing"" for over a minute. Should I be doing something different?"
"FB-001158",902891,"2025-07-03",1,"terminal_reliability","I wanted to check if this is normal - sometimes when we have a queue of people, the card reader just stops working and I have to restart it. Does this happen to other merchants?"
"FB-001159",1907004,"2025-06-24",2,"terminal_reliability","Just wondering, is it typical for Mastercard payments to need two or three attempts before they go through? We've been accepting cards for only a month and I've seen this happen maybe five or six times."
"FB-001160",163024,"2025-08-19",1,"terminal_reliability","Hi, we're quite new to this and on Tuesday morning the terminal timed out on a €23.50 payment right after the customer tapped. Is there something I should adjust in the settings?"
"FB-001161",25777,"2025-08-01",1,"terminal_reliability","Quick question from a new merchant - last weekend during our busy period the connection kept dropping and we lost at least two sales because customers didn't want to wait. Is this something that can be fixed?"
"FB-001162",706454,"2025-08-16",2,"terminal_reliability","We only started with card payments in June and I'm noticing that on Sunday afternoons the terminal often says ""transaction failed"" even though the customer's card seems fine. Should I be concerned?"
"FB-001163",304398,"2025-06-17",1,"terminal_reliability","Sorry if this is a silly question, but is it normal to have to retry a payment three times before it works? It happened with a €15 transaction yesterday and the customer was quite patient but I felt embarrassed."
"FB-001164",32768,"2025-08-08",2,"terminal_reliability","I'm still getting used to the terminal and wanted to ask - when it says ""connection error"" mid-payment, does that mean the customer has been charged or not? This happened twice on Thursday."
"FB-001165",600,"2025-08-18",2,"terminal_reliability","We've been taking cards for about two months now and sometimes during the evening rush around 6-7pm the machine just freezes. Is this a common issue or specific to our setup?"
"FB-001166",614553,"2025-06-04",2,"terminal_reliability","Hello, new merchant here - yesterday a customer tried to pay €89 and the terminal timed out after they'd already put in their PIN. Do I need to do something to make the connection more stable?"
"FB-001167",249275,"2025-08-22",2,"terminal_reliability","Just wanted to check if it's normal for the payment process to fail more often when we're busy? Last Saturday we had maybe four or five transactions that needed multiple attempts."
"FB-001168",201521,"2025-07-13",1,"terminal_reliability","I'm quite new to accepting cards and on Monday the terminal lost connection three times in a row during the lunch rush. Is there a way to make this more reliable?"
"FB-001169",17998,"2025-06-03",1,"terminal_reliability","Quick question - we started taking card payments recently and I've noticed American Express seems to time out more than other cards. Is that just coincidence or is there something I should know?"
"FB-001170",774781,"2025-08-04",2,"terminal_reliability","We're still learning the ropes with card acceptance and yesterday a €156 payment failed twice before finally going through. The customer was understanding but is there something I can do to avoid this?"
"FB-001171",62675,"2025-07-24",2,"terminal_reliability","Hi, I'm new to all this and wanted to ask if it's typical for the terminal to drop connection specifically during busy periods? It seems to work fine when we're quiet but struggles on Wednesday and Friday afternoons."
"FB-001172",65867,"2025-08-25",1,"terminal_reliability","Sorry for the beginner question, but when a payment times out and the customer has to tap again, does that mean they might get charged twice? This happened with a €34 sale on Tuesday and I'm worried."
"FB-001173",178104,"2025-06-10",2,"terminal_reliability","We've only been accepting cards since June and I've noticed that maybe one in every twenty transactions needs to be retried. Is this within normal range or should I contact support?"
"FB-001174",1103935,"2025-08-14",2,"terminal_reliability","Just wondering if other new merchants experience this - our terminal seems to struggle around 1pm when we get the lunch crowd and yesterday two people left because it took too long. Any advice?"
"FB-001175",457396,"2025-08-06",2,"terminal_reliability","Hello, we're fairly new to card payments and last week during a €67.50 transaction the machine just said ""timeout"" after the customer inserted their card. Is there a setting I should check or is this just something that happens occasionally?"
"FB-001176",172033,"2025-08-06",2,"terminal_reliability","Our Dublin city centre location processes about 400 transactions daily without issues, but the Galway shop has terminals dropping connection 3-4 times every Saturday afternoon when we're busiest. Same Clover Flex 5000 models at both sites, so it must be the network."
"FB-001177",15,"2025-08-18",2,"terminal_reliability","The terminal at our Amsterdam branch times out on roughly 1 in 8 Mastercard transactions, while our Rotterdam location with identical setup has zero problems. Customers are getting frustrated having to tap twice or three times for a simple €12 coffee."
